h3_cell,hour,day_of_week,violation_count_slot,h3_total_violations,h3_unique_vehicles,h3_hour_density,is_weekend,at_junction_pct,two_wheeler_pct,car_pct,auto_pct,no_parking_pct,wrong_parking_pct,main_road_pct,h3_risk_tier
8861892425fffff,10,2,5,142,9,16,0,0.0,0.2,0.8,0.0,1.0,0.0,0.0,low
8861892425fffff,10,3,2,142,9,16,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,low
8861892425fffff,10,4,2,142,9,16,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,low
8861892425fffff,10,5,1,142,9,16,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,low
8861892425fffff,10,6,2,142,9,16,1,0.0,0.5,0.5,0.0,1.0,0.0,0.0,low
8861892425fffff,11,0,1,142,9,14,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,low
8861892425fffff,11,1,2,142,9,14,0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,low
8861892425fffff,11,2,1,142,9,14,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,low
8861892425fffff,11,3,1,142,9,14,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,low
8861892425fffff,11,4,1,142,9,14,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,low
8861892425fffff,11,6,8,142,9,14,1,0.0,0.25,0.75,0.0,1.0,0.0,0.0,low
8861892425fffff,12,2,1,142,9,2,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,low
8861892425fffff,12,5,1,142,9,2,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,low
8861892425fffff,13,0,2,142,9,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,low
8861892425fffff,13,1,1,142,9,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,low
8861892425fffff,13,6,2,142,9,5,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,low
8861892427fffff,2,4,1,71,11,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,low
8861892427fffff,3,1,5,71,11,6,0,0.0,0.0,0.0,0.4,1.0,0.0,0.0,low
8861892427fffff,3,3,1,71,11,6,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,low
8861892427fffff,4,3,2,71,11,4,0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,low
8861892427fffff,4,6,2,71,11,4,1,0.0,0.5,0.5,0.0,1.0,0.0,1.0,low
8861892427fffff,5,0,1,71,11,5,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,low
8861892427fffff,5,1,4,71,11,5,0,0.0,0.5,0.25,0.0,0.75,0.25,0.0,low
8861892427fffff,6,1,1,71,11,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,low
8861892427fffff,6,3,1,71,11,2,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,low
8861892427fffff,7,3,1,71,11,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,low
8861892427fffff,7,4,1,71,11,2,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,low
8861892427fffff,8,6,4,71,11,4,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,low
8861892427fffff,9,5,1,71,11,9,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low
8861892427fffff,9,6,8,71,11,9,1,0.0,0.5,0.25,0.0,0.5,0.5,0.0,low
8861892427fffff,10,1,8,71,11,10,0,0.0,0.125,0.875,0.0,1.0,0.0,0.0,low
8861892427fffff,10,2,1,71,11,10,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,low
8861892427fffff,10,3,1,71,11,10,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,low
8861892427fffff,11,1,12,71,11,21,0,0.0,0.16666666666666666,0.75,0.08333333333333333,1.0,0.0,0.0,low
8861892427fffff,11,2,1,71,11,21,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,low
8861892427fffff,11,3,5,71,11,21,0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,low
8861892427fffff,11,4,3,71,11,21,0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,low
8861892427fffff,13,1,1,71,11,5,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,low
8861892427fffff,13,4,1,71,11,5,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,low
8861892427fffff,13,5,3,71,11,5,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,low
8861892427fffff,14,5,1,71,11,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,low
8861892427fffff,15,5,1,71,11,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,low
8861892429fffff,1,3,1,133,10,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low
8861892429fffff,1,5,2,133,10,4,1,0.0,0.0,0.5,0.0,0.0,1.0,0.0,low
8861892429fffff,1,6,1,133,10,4,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low
8861892429fffff,3,5,2,133,10,4,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low
8861892429fffff,3,6,2,133,10,4,1,0.0,0.0,0.0,0.5,0.0,1.0,0.0,low
8861892429fffff,4,1,2,133,10,7,0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,low
8861892429fffff,4,2,1,133,10,7,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low
8861892429fffff,4,3,1,133,10,7,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,low
8861892429fffff,4,5,1,133,10,7,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low
8861892429fffff,4,6,2,133,10,7,1,0.0,0.0,0.5,0.0,0.0,1.0,0.0,low
8861892429fffff,5,1,15,133,10,41,0,0.0,0.06666666666666667,0.26666666666666666,0.3333333333333333,0.0,1.0,0.0,low
8861892429fffff,5,2,6,133,10,41,0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,1.0,0.0,low
8861892429fffff,5,3,5,133,10,41,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low
8861892429fffff,5,5,12,133,10,41,1,0.0,0.0,0.25,0.08333333333333333,0.0,1.0,0.0,low
8861892429fffff,5,6,3,133,10,41,1,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,low
8861892429fffff,6,1,2,133,10,12,0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,low
8861892429fffff,6,2,3,133,10,12,0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,low
8861892429fffff,6,3,2,133,10,12,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low
8861892429fffff,6,5,1,133,10,12,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low
8861892429fffff,6,6,4,133,10,12,1,0.0,0.0,0.5,0.0,0.0,1.0,0.0,low
8861892429fffff,7,2,1,133,10,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low
8861892429fffff,7,5,1,133,10,2,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,low
8861892429fffff,9,4,1,133,10,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low
8861892429fffff,10,1,3,133,10,43,0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,low
8861892429fffff,10,2,7,133,10,43,0,0.0,0.0,0.5714285714285714,0.2857142857142857,0.0,1.0,0.0,low
8861892429fffff,10,3,1,133,10,43,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low
8861892429fffff,10,4,9,133,10,43,0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,1.0,0.0,low
8861892429fffff,10,5,21,133,10,43,1,0.0,0.0,0.23809523809523808,0.23809523809523808,0.0,1.0,0.0,low
8861892429fffff,10,6,2,133,10,43,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low
8861892429fffff,11,2,1,133,10,12,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low
8861892429fffff,11,4,9,133,10,12,0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,1.0,0.0,low
8861892429fffff,11,5,2,133,10,12,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,low
8861892429fffff,12,5,1,133,10,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low
8861892429fffff,14,1,3,133,10,6,0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.0,low
8861892429fffff,14,3,1,133,10,6,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low
8861892429fffff,14,4,2,133,10,6,0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,low
886189242bfffff,1,4,1,1131,10,4,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,high
886189242bfffff,1,5,3,1131,10,4,1,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,high
886189242bfffff,2,0,1,1131,10,43,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,high
886189242bfffff,2,1,10,1131,10,43,0,0.0,0.1,0.6,0.2,0.3,0.7,0.0,high
886189242bfffff,2,2,7,1131,10,43,0,0.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.0,1.0,0.0,high
886189242bfffff,2,3,4,1131,10,43,0,0.0,0.0,0.75,0.0,0.0,1.0,0.25,high
886189242bfffff,2,4,10,1131,10,43,0,0.0,0.3,0.4,0.1,0.0,1.0,0.0,high
886189242bfffff,2,5,10,1131,10,43,1,0.0,0.0,0.6,0.1,0.0,1.0,0.0,high
886189242bfffff,2,6,1,1131,10,43,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,high
886189242bfffff,3,1,12,1131,10,64,0,0.0,0.0,0.5,0.08333333333333333,0.0,1.0,0.0,high
886189242bfffff,3,2,20,1131,10,64,0,0.0,0.05,0.35,0.15,0.05,0.95,0.0,high
886189242bfffff,3,3,10,1131,10,64,0,0.0,0.1,0.2,0.3,0.2,0.8,0.1,high
886189242bfffff,3,4,7,1131,10,64,0,0.0,0.0,0.2857142857142857,0.0,0.0,1.0,0.0,high
886189242bfffff,3,5,8,1131,10,64,1,0.0,0.0,0.25,0.125,0.0,1.0,0.0,high
886189242bfffff,3,6,7,1131,10,64,1,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.8571428571428571,0.0,high
886189242bfffff,4,1,30,1131,10,68,0,0.0,0.4,0.16666666666666666,0.06666666666666667,0.16666666666666666,0.8333333333333334,0.13333333333333333,high
886189242bfffff,4,2,2,1131,10,68,0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,high
886189242bfffff,4,3,8,1131,10,68,0,0.0,0.0,0.375,0.125,0.0,1.0,0.0,high
886189242bfffff,4,4,21,1131,10,68,0,0.0,0.09523809523809523,0.2857142857142857,0.09523809523809523,0.047619047619047616,0.9523809523809523,0.0,high
886189242bfffff,4,5,7,1131,10,68,1,0.0,0.5714285714285714,0.2857142857142857,0.0,0.5714285714285714,0.42857142857142855,0.0,high
886189242bfffff,5,0,2,1131,10,67,0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,high
886189242bfffff,5,1,19,1131,10,67,0,0.0,0.05263157894736842,0.5263157894736842,0.15789473684210525,0.2631578947368421,0.7368421052631579,0.0,high
886189242bfffff,5,2,1,1131,10,67,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,high
886189242bfffff,5,3,3,1131,10,67,0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,high
886189242bfffff,5,4,18,1131,10,67,0,0.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.0,high
886189242bfffff,5,5,14,1131,10,67,1,0.0,0.21428571428571427,0.35714285714285715,0.14285714285714285,0.0,1.0,0.0,high
886189242bfffff,5,6,10,1131,10,67,1,0.0,0.2,0.5,0.2,0.2,0.9,0.1,high
886189242bfffff,6,0,2,1131,10,29,0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,high
886189242bfffff,6,1,3,1131,10,29,0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0,high
886189242bfffff,6,2,3,1131,10,29,0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,high
886189242bfffff,6,3,2,1131,10,29,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,high
886189242bfffff,6,4,2,1131,10,29,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,high
886189242bfffff,6,5,11,1131,10,29,1,0.0,0.18181818181818182,0.5454545454545454,0.0,0.0,1.0,0.0,high
886189242bfffff,6,6,6,1131,10,29,1,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,1.0,0.16666666666666666,0.16666666666666666,high
886189242bfffff,7,1,2,1131,10,3,0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,high
886189242bfffff,7,4,1,1131,10,3,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,high
886189242bfffff,8,0,3,1131,10,15,0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.3333333333333333,0.3333333333333333,high
886189242bfffff,8,1,1,1131,10,15,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,high
886189242bfffff,8,2,9,1131,10,15,0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.8888888888888888,0.1111111111111111,0.7777777777777778,high
886189242bfffff,8,6,2,1131,10,15,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,high
886189242bfffff,9,0,1,1131,10,11,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,high
886189242bfffff,9,1,2,1131,10,11,0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,high
886189242bfffff,9,2,2,1131,10,11,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,high
886189242bfffff,9,3,4,1131,10,11,0,0.0,0.0,0.25,0.5,1.0,0.0,0.75,high
886189242bfffff,9,6,2,1131,10,11,1,0.0,0.0,0.5,0.5,1.0,0.0,0.0,high
886189242bfffff,10,0,2,1131,10,102,0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,high
886189242bfffff,10,1,20,1131,10,102,0,0.0,0.65,0.25,0.0,0.5,0.7,0.45,high
886189242bfffff,10,2,19,1131,10,102,0,0.0,0.0,0.5263157894736842,0.3157894736842105,0.42105263157894735,0.5789473684210527,0.0,high
886189242bfffff,10,3,21,1131,10,102,0,0.0,0.42857142857142855,0.2857142857142857,0.09523809523809523,0.2857142857142857,0.7142857142857143,0.09523809523809523,high
886189242bfffff,10,4,18,1131,10,102,0,0.0,0.0,0.5555555555555556,0.16666666666666666,0.05555555555555555,0.9444444444444444,0.0,high
886189242bfffff,10,5,10,1131,10,102,1,0.0,0.1,0.6,0.0,0.3,0.7,0.0,high
886189242bfffff,10,6,12,1131,10,102,1,0.0,0.25,0.25,0.25,0.5,0.5833333333333334,0.3333333333333333,high
886189242bfffff,11,1,31,1131,10,193,0,0.0,0.3870967741935484,0.2903225806451613,0.16129032258064516,0.12903225806451613,0.8709677419354839,0.03225806451612903,high
886189242bfffff,11,2,38,1131,10,193,0,0.0,0.6052631578947368,0.15789473684210525,0.10526315789473684,0.02631578947368421,0.9736842105263158,0.0,high
886189242bfffff,11,3,18,1131,10,193,0,0.0,0.2222222222222222,0.3888888888888889,0.3888888888888889,0.2777777777777778,0.7222222222222222,0.0,high
886189242bfffff,11,4,12,1131,10,193,0,0.0,0.25,0.25,0.3333333333333333,0.5833333333333334,0.4166666666666667,0.08333333333333333,high
886189242bfffff,11,5,69,1131,10,193,1,0.0,0.4492753623188406,0.30434782608695654,0.17391304347826086,0.057971014492753624,0.9420289855072463,0.028985507246376812,high
886189242bfffff,11,6,25,1131,10,193,1,0.0,0.2,0.4,0.16,0.28,0.72,0.2,high
886189242bfffff,12,0,16,1131,10,230,0,0.0,0.75,0.125,0.125,0.0625,0.9375,0.0,high
886189242bfffff,12,1,54,1131,10,230,0,0.0,0.5185185185185185,0.2962962962962963,0.12962962962962962,0.07407407407407407,0.9444444444444444,0.05555555555555555,high
886189242bfffff,12,2,31,1131,10,230,0,0.0,0.6129032258064516,0.16129032258064516,0.03225806451612903,0.0,1.0,0.0,high
886189242bfffff,12,3,11,1131,10,230,0,0.0,0.5454545454545454,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.9090909090909091,0.09090909090909091,high
886189242bfffff,12,4,51,1131,10,230,0,0.0,0.5098039215686274,0.23529411764705882,0.0784313725490196,0.1568627450980392,0.8431372549019608,0.11764705882352941,high
886189242bfffff,12,5,45,1131,10,230,1,0.0,0.6,0.17777777777777778,0.044444444444444446,0.15555555555555556,0.8666666666666667,0.1111111111111111,high
886189242bfffff,12,6,22,1131,10,230,1,0.0,0.7727272727272727,0.13636363636363635,0.0,0.09090909090909091,0.9545454545454546,0.045454545454545456,high
886189242bfffff,13,0,1,1131,10,280,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,high
886189242bfffff,13,1,100,1131,10,280,0,0.0,0.77,0.14,0.08,0.08,0.92,0.08,high
886189242bfffff,13,2,22,1131,10,280,0,0.0,0.5909090909090909,0.18181818181818182,0.13636363636363635,0.09090909090909091,0.9090909090909091,0.045454545454545456,high
886189242bfffff,13,3,8,1131,10,280,0,0.0,0.25,0.25,0.125,0.0,1.0,0.0,high
886189242bfffff,13,4,33,1131,10,280,0,0.0,0.42424242424242425,0.30303030303030304,0.12121212121212122,0.12121212121212122,0.8787878787878788,0.09090909090909091,high
886189242bfffff,13,5,78,1131,10,280,1,0.0,0.6153846153846154,0.16666666666666666,0.14102564102564102,0.14102564102564102,0.8589743589743589,0.08974358974358974,high
886189242bfffff,13,6,38,1131,10,280,1,0.0,0.5526315789473685,0.21052631578947367,0.13157894736842105,0.07894736842105263,0.9210526315789473,0.02631578947368421,high
886189242bfffff,14,1,3,1131,10,18,0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,high
886189242bfffff,14,2,4,1131,10,18,0,0.0,0.25,0.75,0.0,0.5,0.5,0.25,high
886189242bfffff,14,3,1,1131,10,18,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,high
886189242bfffff,14,4,2,1131,10,18,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,high
886189242bfffff,14,5,1,1131,10,18,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,high
886189242bfffff,14,6,7,1131,10,18,1,0.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,1.0,0.0,high
886189242bfffff,15,3,1,1131,10,2,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,high
886189242bfffff,15,5,1,1131,10,2,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,high
886189242bfffff,16,4,1,1131,10,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,high
886189242bfffff,23,2,1,1131,10,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,high
886189242dfffff,2,0,1,238,7,3,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,moderate
886189242dfffff,2,3,2,238,7,3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,moderate
886189242dfffff,4,0,1,238,7,7,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,moderate
886189242dfffff,4,2,4,238,7,7,0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,moderate
886189242dfffff,4,6,2,238,7,7,1,0.0,0.0,0.5,0.5,1.0,0.0,0.0,moderate
886189242dfffff,5,0,1,238,7,10,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,moderate
886189242dfffff,5,2,8,238,7,10,0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,moderate
886189242dfffff,5,4,1,238,7,10,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,moderate
886189242dfffff,6,3,1,238,7,2,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,moderate
886189242dfffff,6,6,1,238,7,2,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,moderate
886189242dfffff,8,6,7,238,7,7,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,moderate
886189242dfffff,9,2,15,238,7,61,0,0.0,0.13333333333333333,0.8666666666666667,0.0,1.0,0.0,0.0,moderate
886189242dfffff,9,6,46,238,7,61,1,0.0,0.7608695652173914,0.21739130434782608,0.0,1.0,0.0,0.0,moderate
886189242dfffff,10,0,1,238,7,64,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,moderate
886189242dfffff,10,1,2,238,7,64,0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,moderate
886189242dfffff,10,3,1,238,7,64,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,moderate
886189242dfffff,10,4,7,238,7,64,0,0.0,0.2857142857142857,0.7142857142857143,0.0,0.5714285714285714,0.42857142857142855,0.0,moderate
886189242dfffff,10,6,53,238,7,64,1,0.0,0.4339622641509434,0.5094339622641509,0.0,1.0,0.0,0.0,moderate
886189242dfffff,11,1,14,238,7,44,0,0.0,0.42857142857142855,0.5,0.07142857142857142,0.35714285714285715,0.6428571428571429,0.0,moderate
886189242dfffff,11,2,11,238,7,44,0,0.0,0.45454545454545453,0.5454545454545454,0.0,0.36363636363636365,0.6363636363636364,0.0,moderate
886189242dfffff,11,3,4,238,7,44,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,moderate
886189242dfffff,11,4,2,238,7,44,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,moderate
886189242dfffff,11,6,13,238,7,44,1,0.0,0.15384615384615385,0.6923076923076923,0.0,0.6923076923076923,0.3076923076923077,0.0,moderate
886189242dfffff,12,1,8,238,7,16,0,0.0,0.125,0.75,0.0,0.25,0.75,0.0,moderate
886189242dfffff,12,4,5,238,7,16,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,moderate
886189242dfffff,12,5,2,238,7,16,1,0.0,0.5,0.5,0.0,0.5,0.5,0.0,moderate
886189242dfffff,12,6,1,238,7,16,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,moderate
886189242dfffff,13,4,21,238,7,23,0,0.0,0.8095238095238095,0.19047619047619047,0.0,0.0,1.0,0.0,moderate
886189242dfffff,13,5,1,238,7,23,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,moderate
886189242dfffff,13,6,1,238,7,23,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,moderate
886189242dfffff,14,5,1,238,7,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,moderate
8861892431fffff,3,3,1,4,3,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,safe
8861892431fffff,3,4,2,4,3,3,0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,safe
8861892431fffff,10,6,1,4,3,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,safe
8861892433fffff,5,1,1,17,5,5,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,safe
8861892433fffff,5,2,1,17,5,5,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,safe
8861892433fffff,5,3,1,17,5,5,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,safe
8861892433fffff,5,4,1,17,5,5,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,safe
8861892433fffff,5,6,1,17,5,5,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,safe
8861892433fffff,6,0,1,17,5,4,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,safe
8861892433fffff,6,2,1,17,5,4,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,safe
8861892433fffff,6,3,1,17,5,4,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,safe
8861892433fffff,6,6,1,17,5,4,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,safe
8861892433fffff,7,2,1,17,5,5,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,safe
8861892433fffff,7,3,1,17,5,5,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,safe
8861892433fffff,7,4,1,17,5,5,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,safe
8861892433fffff,7,6,2,17,5,5,1,0.5,0.5,0.5,0.0,1.0,0.0,0.0,safe
8861892433fffff,10,2,1,17,5,2,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,safe
8861892433fffff,10,6,1,17,5,2,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,safe
8861892433fffff,11,6,1,17,5,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,safe
8861892437fffff,2,1,1,349,9,2,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,moderate
8861892437fffff,2,4,1,349,9,2,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,moderate
8861892437fffff,3,1,3,349,9,8,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,moderate
8861892437fffff,3,3,3,349,9,8,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,moderate
8861892437fffff,3,5,1,349,9,8,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,moderate
8861892437fffff,3,6,1,349,9,8,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,moderate
8861892437fffff,4,1,1,349,9,23,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,moderate
8861892437fffff,4,2,7,349,9,23,0,1.0,0.2857142857142857,0.7142857142857143,0.0,1.0,0.0,0.0,moderate
8861892437fffff,4,3,7,349,9,23,0,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.0,1.0,0.0,0.0,moderate
8861892437fffff,4,4,1,349,9,23,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,moderate
8861892437fffff,4,5,5,349,9,23,1,0.2,0.2,0.6,0.0,0.8,0.2,0.0,moderate
8861892437fffff,4,6,2,349,9,23,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,moderate
8861892437fffff,5,1,2,349,9,53,0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,moderate
8861892437fffff,5,2,1,349,9,53,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,moderate
8861892437fffff,5,3,17,349,9,53,0,0.6470588235294118,0.6470588235294118,0.17647058823529413,0.11764705882352941,0.9411764705882353,0.058823529411764705,0.0,moderate
8861892437fffff,5,4,12,349,9,53,0,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,moderate
8861892437fffff,5,5,4,349,9,53,1,0.25,1.0,0.0,0.0,1.0,0.0,0.0,moderate
8861892437fffff,5,6,17,349,9,53,1,0.9411764705882353,0.7647058823529411,0.11764705882352941,0.11764705882352941,1.0,0.0,0.0,moderate
8861892437fffff,6,1,1,349,9,42,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,moderate
8861892437fffff,6,2,9,349,9,42,0,1.0,0.7777777777777778,0.2222222222222222,0.0,1.0,0.0,0.0,moderate
8861892437fffff,6,3,7,349,9,42,0,1.0,0.8571428571428571,0.14285714285714285,0.0,1.0,0.0,0.0,moderate
8861892437fffff,6,4,3,349,9,42,0,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,moderate
8861892437fffff,6,5,2,349,9,42,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,moderate
8861892437fffff,6,6,20,349,9,42,1,0.7,0.55,0.25,0.1,0.85,0.15,0.0,moderate
8861892437fffff,7,2,1,349,9,1,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,moderate
8861892437fffff,10,1,1,349,9,36,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,moderate
8861892437fffff,10,3,9,349,9,36,0,1.0,0.8888888888888888,0.1111111111111111,0.0,1.0,0.0,0.0,moderate
8861892437fffff,10,6,26,349,9,36,1,0.9615384615384616,0.5384615384615384,0.4230769230769231,0.0,1.0,0.0,0.0,moderate
